Fundo,Modulo,Velocidad,Anio,Semana_de_cosecha,Semana_de_empaque,Fecha_de_cosecha,Etapa, Resultado, Humedad_relativa, Temperatura_minima, Temperatura_maxima, Radiacion_solar_maxima, Radiacion_solar
Arato,4,36,2021,34,34,26/08/2021,Recepcion(R=30),19,89.08,14.20,20.30,788,3212
Arato,4,36,2021,34,34,26/08/2021,Terminado(PT=125),132,89.08,14.20,20.30,788,3212
Arato,4,36,2022,33,33,20/08/2022,Recepcion(R=30),21,88.00,12.30,21.90,763,4835
Arato,4,36,2022,33,33,20/08/2022,Terminado(PT=125),163,88.00,12.30,21.90,763,4835
Arato,4,38,2021,32,32,09/08/2021,Campo(C=8),31,85.88,12.40,22.30,790,3323
Arato,4,38,2021,32,32,09/08/2021,Recepcion(R=30),46,85.88,12.40,22.30,790,3323
Arato,4,38,2021,32,32,09/08/2021,Terminado(PT=125),168,85.88,12.40,22.30,790,3323
Arato,4,39,2021,34,34,25/08/2021,Campo(C=8),39,86.29,13.60,21.90,873,5690
Arato,4,39,2021,34,34,25/08/2021,Recepcion(R=30),28,86.29,13.60,21.90,873,5690
Arato,4,39,2021,34,34,25/08/2021,Terminado(PT=125),133,86.29,13.60,21.90,873,5690
Arato,4,39,2022,35,35,29/08/2022,Campo(C=8),9,87.46,10.40,21.90,708,4553
Arato,4,39,2022,35,35,29/08/2022,Recepcion(R=30),40,87.46,10.40,21.90,708,4553
Arato,4,39,2022,35,35,29/08/2022,Terminado(PT=125),202,87.46,10.40,21.90,708,4553
Arato,4,40,2021,24,24,14/06/2021,Campo(C=8),51,94.71,14.10,18.80,167,827
Arato,4,40,2021,24,24,14/06/2021,Recepcion(R=30),38,94.71,14.10,18.80,167,827
Arato,4,40,2021,24,24,14/06/2021,Terminado(PT=125),154,94.71,14.10,18.80,167,827
Arato,4,40,2021,24,24,15/06/2021,Campo(C=8),56,89.04,16.90,24.40,703,3283
Arato,4,40,2021,24,24,15/06/2021,Recepcion(R=30),40,89.04,16.90,24.40,703,3283
Arato,4,40,2021,24,24,15/06/2021,Terminado(PT=125),198,89.04,16.90,24.40,703,3283
Arato,4,40,2021,24,24,17/06/2021,Campo(C=8),50,93.04,16.70,18.60,151,916
Arato,4,40,2021,24,24,17/06/2021,Recepcion(R=30),27,93.04,16.70,18.60,151,916
Arato,4,40,2021,24,24,17/06/2021,Terminado(PT=125),186,93.04,16.70,18.60,151,916
Arato,4,40,2021,24,24,18/06/2021,Campo(C=8),44,92.79,16.20,18.50,106,874
Arato,4,40,2021,24,24,18/06/2021,Recepcion(R=30),44,92.79,16.20,18.50,106,874
Arato,4,40,2021,24,24,18/06/2021,Terminado(PT=125),123,92.79,16.20,18.50,106,874
Arato,4,40,2021,24,24,19/06/2021,Campo(C=8),37,89.21,16.50,21.50,348,1412
Arato,4,40,2021,24,24,19/06/2021,Recepcion(R=30),29,89.21,16.50,21.50,348,1412
Arato,4,40,2021,24,24,19/06/2021,Terminado(PT=125),147,89.21,16.50,21.50,348,1412
Arato,4,42,2022,26,26,01/07/2022,Campo(C=8),6,86.50,11.30,22.30,705,4816
Arato,4,42,2022,26,26,01/07/2022,Recepcion(R=30),82,86.50,11.30,22.30,705,4816
Arato,4,42,2022,26,26,01/07/2022,Terminado(PT=125),211,86.50,11.30,22.30,705,4816
Arato,4,43,2022,21,21,24/05/2022,Campo(C=8),8,84.21,12.27,23.55,745,5093
Arato,4,43,2022,21,21,24/05/2022,Recepcion(R=30),34,84.21,12.27,23.55,745,5093
Arato,4,43,2022,21,21,24/05/2022,Terminado(PT=125),200,84.21,12.27,23.55,745,5093
Arato,4,43,2022,26,26,02/07/2022,Campo(C=8),12,92.33,11.70,17.50,198,1395
Arato,4,43,2022,26,26,02/07/2022,Recepcion(R=30),29,92.33,11.70,17.50,198,1395
Arato,4,43,2022,26,26,02/07/2022,Terminado(PT=125),211,92.33,11.70,17.50,198,1395
Arato,4,45,2022,34,34,24/08/2022,Campo(C=8),4,89.96,13.30,21.10,722,3590
Arato,4,45,2022,34,34,24/08/2022,Recepcion(R=30),41,89.96,13.30,21.10,722,3590
Arato,4,45,2022,34,34,24/08/2022,Terminado(PT=125),151,89.96,13.30,21.10,722,3590
Arato,4,46,2022,34,34,27/08/2022,Campo(C=8),10,88.33,12.60,22.60,772,4704
Arato,4,46,2022,34,34,27/08/2022,Recepcion(R=30),46,88.33,12.60,22.60,772,4704
Arato,4,46,2022,34,34,27/08/2022,Terminado(PT=125),148,88.33,12.60,22.60,772,4704
Arato,4,47,2022,27,27,05/07/2022,Campo(C=8),10,85.67,12.10,22.30,697,4686
Arato,4,47,2022,27,27,05/07/2022,Recepcion(R=30),26,85.67,12.10,22.30,697,4686
Arato,4,47,2022,27,27,05/07/2022,Terminado(PT=125),183,85.67,12.10,22.30,697,4686
Arato,4,50,2022,27,27,07/07/2022,Campo(C=8),6,88.13,12.70,20.80,696,3384
Arato,4,50,2022,27,27,07/07/2022,Recepcion(R=30),41,88.13,12.70,20.80,696,3384
Arato,4,50,2022,27,27,07/07/2022,Terminado(PT=125),168,88.13,12.70,20.80,696,3384
Arato,4,50,2022,34,34,25/08/2022,Campo(C=8),5,88.13,12.80,21.70,771,4180
Arato,4,50,2022,34,34,25/08/2022,Recepcion(R=30),43,88.13,12.80,21.70,771,4180
Arato,4,50,2022,34,34,25/08/2022,Terminado(PT=125),157,88.13,12.80,21.70,771,4180
Arato,4,50,2022,34,34,26/08/2022,Campo(C=8),17,86.46,12.30,21.90,770,5020
Arato,4,50,2022,34,34,26/08/2022,Recepcion(R=30),40,86.46,12.30,21.90,770,5020
Arato,4,50,2022,34,34,26/08/2022,Terminado(PT=125),173,86.46,12.30,21.90,770,5020
Arato,4,55,2021,23,23,12/06/2021,Campo(C=8),37,93.17,16.60,19.30,161,1035
Arato,4,55,2021,23,23,12/06/2021,Recepcion(R=30),22,93.17,16.60,19.30,161,1035
Arato,4,55,2021,23,23,12/06/2021,Terminado(PT=125),158,93.17,16.60,19.30,161,1035
Arato,4,56,2022,28,28,14/07/2022,Campo(C=8),6,90.04,11.20,20.70,675,3409
Arato,4,56,2022,28,28,14/07/2022,Recepcion(R=30),20,90.04,11.20,20.70,675,3409
Arato,4,56,2022,28,28,14/07/2022,Terminado(PT=125),122,90.04,11.20,20.70,675,3409
Arato,4,60,2022,27,27,08/07/2022,Campo(C=8),17,83.96,11.20,24.80,694,4727
Arato,4,60,2022,27,27,08/07/2022,Recepcion(R=30),69,83.96,11.20,24.80,694,4727
Arato,4,60,2022,27,27,08/07/2022,Terminado(PT=125),170,83.96,11.20,24.80,694,4727
Arato,4,66,2022,27,27,06/07/2022,Campo(C=8),9,90.50,11.90,20.20,624,3359
Arato,4,66,2022,27,27,06/07/2022,Recepcion(R=30),49,90.50,11.90,20.20,624,3359
Arato,4,66,2022,27,27,06/07/2022,Terminado(PT=125),176,90.50,11.90,20.20,624,3359
Arato,5,22,2022,29,29,22/07/2022,Campo(C=8),3,88.50,11.50,22.20,707,4309
Arato,5,22,2022,29,29,22/07/2022,Recepcion(R=30),57,88.50,11.50,22.20,707,4309
Arato,5,22,2022,29,29,22/07/2022,Terminado(PT=125),138,88.50,11.50,22.20,707,4309
Arato,5,24,2022,28,28,13/07/2022,Campo(C=8),6,85.04,12.40,23.40,758,4734
Arato,5,24,2022,28,28,13/07/2022,Recepcion(R=30),23,85.04,12.40,23.40,758,4734
Arato,5,24,2022,28,28,13/07/2022,Terminado(PT=125),147,85.04,12.40,23.40,758,4734
Arato,5,25,2022,29,29,23/07/2022,Campo(C=8),10,89.88,11.40,20.60,701,4239
Arato,5,25,2022,29,29,23/07/2022,Recepcion(R=30),46,89.88,11.40,20.60,701,4239
Arato,5,25,2022,29,29,23/07/2022,Terminado(PT=125),136,89.88,11.40,20.60,701,4239
Arato,5,29,2022,30,30,29/07/2022,Campo(C=8),6,88.33,11.70,22.10,737,3486
Arato,5,29,2022,30,30,29/07/2022,Recepcion(R=30),27,88.33,11.70,22.10,737,3486
Arato,5,29,2022,30,30,29/07/2022,Terminado(PT=125),143,88.33,11.70,22.10,737,3486
Arato,5,30,2022,20,20,18/05/2022,Campo(C=8),4,80.88,16.27,25.22,686,4795
Arato,5,30,2022,20,20,18/05/2022,Recepcion(R=30),31,80.88,16.27,25.22,686,4795
Arato,5,30,2022,20,20,18/05/2022,Terminado(PT=125),226,80.88,16.27,25.22,686,4795
Arato,5,31,2022,20,20,20/05/2022,Campo(C=8),9,85.29,14.11,22.77,746,4620
Arato,5,31,2022,20,20,20/05/2022,Recepcion(R=30),32,85.29,14.11,22.77,746,4620
Arato,5,31,2022,20,20,20/05/2022,Terminado(PT=125),267,85.29,14.11,22.77,746,4620
Arato,5,32,2021,29,29,20/07/2021,Campo(C=8),12,86.33,13.80,24.90,704,4514
Arato,5,32,2021,29,29,20/07/2021,Recepcion(R=30),22,86.33,13.80,24.90,704,4514
Arato,5,32,2021,29,29,20/07/2021,Terminado(PT=125),114,86.33,13.80,24.90,704,4514
Arato,5,32,2022,20,20,19/05/2022,Campo(C=8),7,79.50,15.88,25.27,755,4629
Arato,5,32,2022,20,20,19/05/2022,Recepcion(R=30),26,79.50,15.88,25.27,755,4629
Arato,5,32,2022,20,20,19/05/2022,Terminado(PT=125),216,79.50,15.88,25.27,755,4629
Arato,5,33,2021,34,34,23/08/2021,Campo(C=8),34,86.50,14.20,21.00,821,4383
Arato,5,33,2021,34,34,23/08/2021,Recepcion(R=30),22,86.50,14.20,21.00,821,4383
Arato,5,33,2021,34,34,23/08/2021,Terminado(PT=125),122,86.50,14.20,21.00,821,4383
Arato,5,33,2022,30,30,28/07/2022,Campo(C=8),6,89.88,12.80,20.60,716,3442
Arato,5,33,2022,30,30,28/07/2022,Recepcion(R=30),49,89.88,12.80,20.60,716,3442
Arato,5,33,2022,30,30,28/07/2022,Terminado(PT=125),134,89.88,12.80,20.60,716,3442
Arato,5,34,2022,31,31,01/08/2022,Campo(C=8),5,87.25,11.20,22.30,721,4941
Arato,5,34,2022,31,31,01/08/2022,Recepcion(R=30),15,87.25,11.20,22.30,721,4941
Arato,5,34,2022,31,31,01/08/2022,Terminado(PT=125),90,87.25,11.20,22.30,721,4941
Arato,5,35,2021,23,23,10/06/2021,Recepcion(R=30),21,91.25,17.30,19.90,166,1007
Arato,5,35,2021,23,23,10/06/2021,Terminado(PT=125),100,91.25,17.30,19.90,166,1007
Arato,5,35,2021,31,31,05/08/2021,Campo(C=8),21,86.67,12.10,22.20,660,3178
Arato,5,35,2021,31,31,05/08/2021,Recepcion(R=30),83,86.67,12.10,22.20,660,3178
Arato,5,35,2021,31,31,05/08/2021,Terminado(PT=125),182,86.67,12.10,22.20,660,3178
Arato,5,35,2021,33,33,19/08/2021,Campo(C=8),44,88.79,13.20,21.40,885,3817
Arato,5,35,2021,33,33,19/08/2021,Recepcion(R=30),32,88.79,13.20,21.40,885,3817
Arato,5,35,2021,33,33,19/08/2021,Terminado(PT=125),187,88.79,13.20,21.40,885,3817
Arato,5,35,2021,34,34,24/08/2021,Campo(C=8),32,85.46,13.30,21.90,863,5588
Arato,5,35,2021,34,34,24/08/2021,Recepcion(R=30),27,85.46,13.30,21.90,863,5588
Arato,5,35,2021,34,34,24/08/2021,Terminado(PT=125),148,85.46,13.30,21.90,863,5588
Arato,5,35,2022,30,30,27/07/2022,Campo(C=8),4,88.17,12.30,22.80,703,4671
Arato,5,35,2022,30,30,27/07/2022,Recepcion(R=30),31,88.17,12.30,22.80,703,4671
Arato,5,35,2022,30,30,27/07/2022,Terminado(PT=125),136,88.17,12.30,22.80,703,4671
Arato,5,36,2021,33,33,17/08/2021,Campo(C=8),39,85.38,13.30,23.90,857,5253
Arato,5,36,2021,33,33,17/08/2021,Recepcion(R=30),43,85.38,13.30,23.90,857,5253
Arato,5,36,2021,33,33,17/08/2021,Terminado(PT=125),177,85.38,13.30,23.90,857,5253
Arato,5,36,2022,20,20,21/05/2022,Campo(C=8),8,83.75,13.55,24.66,742,5093
Arato,5,36,2022,20,20,21/05/2022,Recepcion(R=30),16,83.75,13.55,24.66,742,5093
Arato,5,36,2022,20,20,21/05/2022,Terminado(PT=125),212,83.75,13.55,24.66,742,5093
Arato,5,37,2022,30,30,26/07/2022,Campo(C=8),2,88.67,13.70,23.30,689,3397
Arato,5,37,2022,30,30,26/07/2022,Recepcion(R=30),28,88.67,13.70,23.30,689,3397
Arato,5,37,2022,30,30,26/07/2022,Terminado(PT=125),131,88.67,13.70,23.30,689,3397
Arato,5,38,2021,33,33,18/08/2021,Campo(C=8),37,86.13,13.70,24.20,856,5156
Arato,5,38,2021,33,33,18/08/2021,Recepcion(R=30),49,86.13,13.70,24.20,856,5156
Arato,5,38,2021,33,33,18/08/2021,Terminado(PT=125),91,86.13,13.70,24.20,856,5156
Arato,5,38,2021,33,33,20/08/2021,Campo(C=8),40,87.50,14.40,21.70,875,5231
Arato,5,38,2021,33,33,20/08/2021,Recepcion(R=30),19,87.50,14.40,21.70,875,5231
Arato,5,38,2021,33,33,20/08/2021,Terminado(PT=125),85,87.50,14.40,21.70,875,5231
Arato,5,38,2021,33,33,21/08/2021,Campo(C=8),41,88.83,13.10,20.30,678,2972
Arato,5,38,2021,33,33,21/08/2021,Recepcion(R=30),47,88.83,13.10,20.30,678,2972
Arato,5,38,2021,33,33,21/08/2021,Terminado(PT=125),144,88.83,13.10,20.30,678,2972
Arato,5,38,2022,30,30,30/07/2022,Campo(C=8),10,85.75,11.40,22.20,724,4941
Arato,5,38,2022,30,30,30/07/2022,Recepcion(R=30),22,85.75,11.40,22.20,724,4941
Arato,5,38,2022,30,30,30/07/2022,Terminado(PT=125),128,85.75,11.40,22.20,724,4941
Arato,5,39,2021,23,23,11/06/2021,Campo(C=8),22,93.63,16.60,18.90,140,897
Arato,5,39,2021,23,23,11/06/2021,Recepcion(R=30),12,93.63,16.60,18.90,140,897
Arato,5,39,2021,23,23,11/06/2021,Terminado(PT=125),165,93.63,16.60,18.90,140,897
Arato,5,39,2022,26,26,01/07/2022,Campo(C=8),10,86.50,11.30,22.30,705,4816
Arato,5,39,2022,26,26,01/07/2022,Recepcion(R=30),71,86.50,11.30,22.30,705,4816
Arato,5,39,2022,26,26,01/07/2022,Terminado(PT=125),173,86.50,11.30,22.30,705,4816
Arato,5,40,2021,24,24,14/06/2021,Campo(C=8),46,94.71,14.10,18.80,167,827
Arato,5,40,2021,24,24,14/06/2021,Recepcion(R=30),41,94.71,14.10,18.80,167,827
Arato,5,40,2021,24,24,14/06/2021,Terminado(PT=125),159,94.71,14.10,18.80,167,827
Arato,5,40,2021,25,25,23/06/2021,Campo(C=8),23,85.71,16.40,23.30,711,3856
Arato,5,40,2021,25,25,23/06/2021,Recepcion(R=30),15,85.71,16.40,23.30,711,3856
Arato,5,40,2021,25,25,23/06/2021,Terminado(PT=125),109,85.71,16.40,23.30,711,3856
Arato,5,41,2022,31,31,02/08/2022,Campo(C=8),2,87.29,13.30,22.80,712,4717
Arato,5,41,2022,31,31,02/08/2022,Recepcion(R=30),38,87.29,13.30,22.80,712,4717
Arato,5,41,2022,31,31,02/08/2022,Terminado(PT=125),137,87.29,13.30,22.80,712,4717
Arato,5,42,2021,32,32,14/08/2021,Campo(C=8),26,84.21,15.30,24.40,872,5961
Arato,5,42,2021,32,32,14/08/2021,Recepcion(R=30),48,84.21,15.30,24.40,872,5961
Arato,5,42,2021,32,32,14/08/2021,Terminado(PT=125),105,84.21,15.30,24.40,872,5961
Arato,5,42,2021,33,33,16/08/2021,Campo(C=8),44,86.08,13.80,22.90,866,5354
Arato,5,42,2021,33,33,16/08/2021,Recepcion(R=30),32,86.08,13.80,22.90,866,5354
Arato,5,42,2021,33,33,16/08/2021,Terminado(PT=125),81,86.08,13.80,22.90,866,5354
Arato,5,42,2022,34,34,27/08/2022,Recepcion(R=30),29,88.33,12.60,22.60,772,4704
Arato,5,42,2022,34,34,27/08/2022,Terminado(PT=125),157,88.33,12.60,22.60,772,4704
Arato,5,43,2022,25,25,25/06/2022,Campo(C=8),4,84.04,12.80,23.50,657,4210
Arato,5,43,2022,25,25,25/06/2022,Recepcion(R=30),38,84.04,12.80,23.50,657,4210
Arato,5,43,2022,25,25,25/06/2022,Terminado(PT=125),223,84.04,12.80,23.50,657,4210
Arato,5,50,2022,26,26,28/06/2022,Campo(C=8),7,91.33,12.10,19.00,294,1773
Arato,5,50,2022,26,26,28/06/2022,Recepcion(R=30),55,91.33,12.10,19.00,294,1773
Arato,5,50,2022,26,26,28/06/2022,Terminado(PT=125),221,91.33,12.10,19.00,294,1773
Arato,5,54,2021,23,23,12/06/2021,Campo(C=8),23,93.17,16.60,19.30,161,1035
Arato,5,54,2021,23,23,12/06/2021,Recepcion(R=30),44,93.17,16.60,19.30,161,1035
Arato,5,54,2021,23,23,12/06/2021,Terminado(PT=125),161,93.17,16.60,19.30,161,1035
Arato,5,62,2022,26,26,29/06/2022,Campo(C=8),10,84.75,11.20,22.70,700,4755
Arato,5,62,2022,26,26,29/06/2022,Recepcion(R=30),19,84.75,11.20,22.70,700,4755
Arato,5,62,2022,26,26,29/06/2022,Terminado(PT=125),222,84.75,11.20,22.70,700,4755
Arato,5,62,2022,26,26,30/06/2022,Campo(C=8),8,86.58,12.10,22.80,700,4521
Arato,5,62,2022,26,26,30/06/2022,Recepcion(R=30),37,86.58,12.10,22.80,700,4521
Arato,5,62,2022,26,26,30/06/2022,Terminado(PT=125),222,86.58,12.10,22.80,700,4521
Arato,6,25,2022,34,34,25/08/2022,Campo(C=8),9,88.13,12.80,21.70,771,4180
Arato,6,25,2022,34,34,25/08/2022,Recepcion(R=30),35,88.13,12.80,21.70,771,4180
Arato,6,25,2022,34,34,25/08/2022,Terminado(PT=125),161,88.13,12.80,21.70,771,4180
Arato,6,28,2022,21,21,25/05/2022,Campo(C=8),5,86.21,11.55,21.77,734,4822
Arato,6,28,2022,21,21,25/05/2022,Recepcion(R=30),14,86.21,11.55,21.77,734,4822
Arato,6,28,2022,21,21,25/05/2022,Terminado(PT=125),261,86.21,11.55,21.77,734,4822
Arato,6,30,2021,28,28,16/07/2021,Campo(C=8),15,90.71,15.80,19.30,172,1210
Arato,6,30,2021,28,28,16/07/2021,Recepcion(R=30),28,90.71,15.80,19.30,172,1210
Arato,6,30,2021,28,28,16/07/2021,Terminado(PT=125),54,90.71,15.80,19.30,172,1210
Arato,6,31,2022,34,34,27/08/2022,Recepcion(R=30),44,88.33,12.60,22.60,772,4704
Arato,6,31,2022,34,34,27/08/2022,Terminado(PT=125),142,88.33,12.60,22.60,772,4704
Arato,6,35,2021,30,30,30/07/2021,Campo(C=8),18,90.54,15.80,18.70,177,1151
Arato,6,35,2021,30,30,30/07/2021,Recepcion(R=30),16,90.54,15.80,18.70,177,1151
Arato,6,35,2021,30,30,30/07/2021,Terminado(PT=125),149,90.54,15.80,18.70,177,1151
Arato,6,35,2022,32,32,09/08/2022,Campo(C=8),6,86.58,12.40,21.80,766,4241
Arato,6,35,2022,32,32,09/08/2022,Recepcion(R=30),26,86.58,12.40,21.80,766,4241
Arato,6,35,2022,32,32,09/08/2022,Terminado(PT=125),78,86.58,12.40,21.80,766,4241
Arato,6,36,2022,33,33,20/08/2022,Campo(C=8),5,88.00,12.30,21.90,763,4835
Arato,6,36,2022,33,33,20/08/2022,Recepcion(R=30),40,88.00,12.30,21.90,763,4835
Arato,6,36,2022,33,33,20/08/2022,Terminado(PT=125),147,88.00,12.30,21.90,763,4835
Arato,6,37,2021,25,25,22/06/2021,Campo(C=8),42,87.25,15.70,23.20,698,3203
Arato,6,37,2021,25,25,22/06/2021,Recepcion(R=30),25,87.25,15.70,23.20,698,3203
Arato,6,37,2021,25,25,22/06/2021,Terminado(PT=125),148,87.25,15.70,23.20,698,3203
Arato,6,38,2021,33,33,16/08/2021,Campo(C=8),34,86.08,13.80,22.90,866,5354
Arato,6,38,2021,33,33,16/08/2021,Recepcion(R=30),43,86.08,13.80,22.90,866,5354
Arato,6,38,2021,33,33,16/08/2021,Terminado(PT=125),81,86.08,13.80,22.90,866,5354
Arato,6,38,2021,33,33,18/08/2021,Campo(C=8),27,86.13,13.70,24.20,856,5156
Arato,6,38,2021,33,33,18/08/2021,Recepcion(R=30),29,86.13,13.70,24.20,856,5156
Arato,6,38,2021,33,33,18/08/2021,Terminado(PT=125),141,86.13,13.70,24.20,856,5156
Arato,6,39,2021,33,33,17/08/2021,Campo(C=8),28,85.38,13.30,23.90,857,5253
Arato,6,39,2021,33,33,17/08/2021,Recepcion(R=30),29,85.38,13.30,23.90,857,5253
Arato,6,39,2021,33,33,17/08/2021,Terminado(PT=125),92,85.38,13.30,23.90,857,5253
Arato,6,39,2022,28,28,14/07/2022,Campo(C=8),5,90.04,11.20,20.70,675,3409
Arato,6,39,2022,28,28,14/07/2022,Recepcion(R=30),19,90.04,11.20,20.70,675,3409
Arato,6,39,2022,28,28,14/07/2022,Terminado(PT=125),119,90.04,11.20,20.70,675,3409
Arato,6,40,2021,21,21,29/05/2021,Campo(C=8),7,95.38,16.90,19.40,190,1069
Arato,6,40,2021,21,21,29/05/2021,Recepcion(R=30),28,95.38,16.90,19.40,190,1069
Arato,6,40,2021,21,21,29/05/2021,Terminado(PT=125),193,95.38,16.90,19.40,190,1069
Arato,6,40,2021,22,22,01/06/2021,Campo(C=8),22,90.04,16.90,20.20,247,1486
Arato,6,40,2021,22,22,01/06/2021,Recepcion(R=30),28,90.04,16.90,20.20,247,1486
Arato,6,40,2021,22,22,01/06/2021,Terminado(PT=125),160,90.04,16.90,20.20,247,1486
Arato,6,40,2021,22,22,02/06/2021,Campo(C=8),17,92.21,16.30,18.90,216,1077
Arato,6,40,2021,22,22,02/06/2021,Recepcion(R=30),13,92.21,16.30,18.90,216,1077
Arato,6,40,2021,22,22,02/06/2021,Terminado(PT=125),115,92.21,16.30,18.90,216,1077
Arato,6,40,2021,22,22,03/06/2021,Campo(C=8),15,88.21,16.50,22.30,691,2972
Arato,6,40,2021,22,22,03/06/2021,Recepcion(R=30),31,88.21,16.50,22.30,691,2972
Arato,6,40,2021,22,22,03/06/2021,Terminado(PT=125),158,88.21,16.50,22.30,691,2972
Arato,6,40,2021,22,22,04/06/2021,Campo(C=8),15,85.75,16.30,23.30,735,3995
Arato,6,40,2021,22,22,04/06/2021,Recepcion(R=30),29,85.75,16.30,23.30,735,3995
Arato,6,40,2021,22,22,04/06/2021,Terminado(PT=125),188,85.75,16.30,23.30,735,3995
Arato,6,40,2021,30,30,28/07/2021,Campo(C=8),14,87.83,16.20,23.80,716,3308
Arato,6,40,2021,30,30,28/07/2021,Recepcion(R=30),30,87.83,16.20,23.80,716,3308
Arato,6,40,2021,30,30,28/07/2021,Terminado(PT=125),179,87.83,16.20,23.80,716,3308
Arato,6,40,2021,31,31,04/08/2021,Campo(C=8),21,85.25,13.70,23.30,730,3410
Arato,6,40,2021,31,31,04/08/2021,Recepcion(R=30),28,85.25,13.70,23.30,730,3410
Arato,6,40,2021,31,31,04/08/2021,Terminado(PT=125),179,85.25,13.70,23.30,730,3410
Arato,6,40,2021,31,31,05/08/2021,Campo(C=8),23,86.67,12.10,22.20,660,3178
Arato,6,40,2021,31,31,05/08/2021,Recepcion(R=30),28,86.67,12.10,22.20,660,3178
Arato,6,40,2021,31,31,05/08/2021,Terminado(PT=125),169,86.67,12.10,22.20,660,3178
Arato,6,40,2021,32,32,11/08/2021,Campo(C=8),25,84.54,13.20,22.30,876,4736
Arato,6,40,2021,32,32,11/08/2021,Recepcion(R=30),31,84.54,13.20,22.30,876,4736
Arato,6,40,2021,32,32,11/08/2021,Terminado(PT=125),73,84.54,13.20,22.30,876,4736
Arato,6,40,2021,32,32,14/08/2021,Campo(C=8),21,84.21,15.30,24.40,872,5961
Arato,6,40,2021,32,32,14/08/2021,Recepcion(R=30),33,84.21,15.30,24.40,872,5961
Arato,6,40,2021,32,32,14/08/2021,Terminado(PT=125),117,84.21,15.30,24.40,872,5961
Arato,6,40,2022,29,29,18/07/2022,Campo(C=8),7,85.42,11.90,22.70,538,3260
Arato,6,40,2022,29,29,18/07/2022,Recepcion(R=30),33,85.42,11.90,22.70,538,3260
Arato,6,40,2022,29,29,18/07/2022,Terminado(PT=125),158,85.42,11.90,22.70,538,3260
Arato,6,40,2022,33,33,19/08/2022,Campo(C=8),2,84.79,13.10,24.30,765,5114
Arato,6,40,2022,33,33,19/08/2022,Recepcion(R=30),23,84.79,13.10,24.30,765,5114
Arato,6,40,2022,33,33,19/08/2022,Terminado(PT=125),168,84.79,13.10,24.30,765,5114
Arato,6,42,2021,31,31,03/08/2021,Campo(C=8),29,84.75,13.40,24.00,737,4604
Arato,6,42,2021,31,31,03/08/2021,Recepcion(R=30),26,84.75,13.40,24.00,737,4604
Arato,6,42,2021,31,31,03/08/2021,Terminado(PT=125),230,84.75,13.40,24.00,737,4604
Arato,6,42,2021,32,32,12/08/2021,Campo(C=8),23,83.79,12.80,23.90,878,5833
Arato,6,42,2021,32,32,12/08/2021,Recepcion(R=30),36,83.79,12.80,23.90,878,5833
Arato,6,42,2021,32,32,12/08/2021,Terminado(PT=125),145,83.79,12.80,23.90,878,5833
Arato,6,42,2021,32,32,13/08/2021,Campo(C=8),27,85.88,13.60,23.70,861,5492
Arato,6,42,2021,32,32,13/08/2021,Recepcion(R=30),21,85.88,13.60,23.70,861,5492
Arato,6,42,2021,32,32,13/08/2021,Terminado(PT=125),160,85.88,13.60,23.70,861,5492
Arato,6,42,2022,34,34,24/08/2022,Campo(C=8),9,89.96,13.30,21.10,722,3590
Arato,6,42,2022,34,34,24/08/2022,Recepcion(R=30),50,89.96,13.30,21.10,722,3590
Arato,6,42,2022,34,34,24/08/2022,Terminado(PT=125),172,89.96,13.30,21.10,722,3590
Arato,6,43,2022,21,21,24/05/2022,Campo(C=8),1,84.21,12.27,23.55,745,5093
Arato,6,43,2022,21,21,24/05/2022,Recepcion(R=30),35,84.21,12.27,23.55,745,5093
Arato,6,43,2022,21,21,24/05/2022,Terminado(PT=125),124,84.21,12.27,23.55,745,5093
Arato,6,43,2022,21,21,26/05/2022,Campo(C=8),4,84.25,13.05,22.72,774,3935
Arato,6,43,2022,21,21,26/05/2022,Recepcion(R=30),15,84.25,13.05,22.72,774,3935
Arato,6,43,2022,21,21,26/05/2022,Terminado(PT=125),121,84.25,13.05,22.72,774,3935
Arato,6,44,2022,34,34,22/08/2022,Campo(C=8),6,86.38,13.10,21.40,756,5071
Arato,6,44,2022,34,34,22/08/2022,Recepcion(R=30),22,86.38,13.10,21.40,756,5071
Arato,6,44,2022,34,34,22/08/2022,Terminado(PT=125),132,86.38,13.10,21.40,756,5071
Arato,6,44,2022,34,34,26/08/2022,Campo(C=8),14,86.46,12.30,21.90,770,5020
Arato,6,44,2022,34,34,26/08/2022,Recepcion(R=30),43,86.46,12.30,21.90,770,5020
Arato,6,44,2022,34,34,26/08/2022,Terminado(PT=125),128,86.46,12.30,21.90,770,5020
Arato,6,46,2022,29,29,19/07/2022,Campo(C=8),7,90.29,12.30,20.70,708,4069
Arato,6,46,2022,29,29,19/07/2022,Recepcion(R=30),103,90.29,12.30,20.70,708,4069
Arato,6,46,2022,29,29,19/07/2022,Terminado(PT=125),158,90.29,12.30,20.70,708,4069
Arato,6,49,2022,31,31,04/08/2022,Campo(C=8),8,85.96,13.10,22.90,594,4097
Arato,6,49,2022,31,31,04/08/2022,Recepcion(R=30),28,85.96,13.10,22.90,594,4097
Arato,6,49,2022,31,31,04/08/2022,Terminado(PT=125),128,85.96,13.10,22.90,594,4097
Arato,6,54,2022,28,28,15/07/2022,Campo(C=8),6,91.33,12.40,17.50,239,1602
Arato,6,54,2022,28,28,15/07/2022,Recepcion(R=30),10,91.33,12.40,17.50,239,1602
