Fundo,Modulo,Anio,Semana_de_cosecha,Velocidad,Etapa,Resultado,Temperatura_minima,Temperatura_maxima,Humedad_relativa,Radiacion_solar_maxima,Radiacion_solar
Beggie,10,2022,27,49,Recepcion(R=30),42,12.97,18.6,88.64,478,2365
Beggie,10,2022,27,49,Terminado(PT=125),173,12.97,18.6,88.64,478,2365
Beggie,10,2022,32,40,Recepcion(R=30),65,14.1,18.4,87.67,334,2272
Beggie,10,2022,32,40,Terminado(PT=125),132,14.1,18.4,87.67,334,2272
Beggie,10,2022,34,44,Campo(C=8),9,14,21.6,86.83,824,4508
Beggie,10,2022,34,44,Recepcion(R=30),43,14,21.6,86.83,824,4508
Beggie,10,2022,34,44,Terminado(PT=125),170,14,21.6,86.83,824,4508
Beggie,10,2022,34,48,Campo(C=8),15,13.7,20.7,89.54,623,2835
Beggie,10,2022,34,48,Recepcion(R=30),56,13.7,20.7,89.54,623,2835
Beggie,10,2022,34,48,Terminado(PT=125),142,13.7,20.7,89.54,623,2835
Beggie,10,2022,34,50,Campo(C=8),11,13.8,19.5,89.54,797,2986
Beggie,10,2022,34,50,Recepcion(R=30),24,13.8,19.5,89.54,797,2986
Beggie,10,2022,34,50,Terminado(PT=125),157,13.8,19.5,89.54,797,2986
Beggie,10,2022,34,53,Campo(C=8),6,13.7,20.8,88.88,818,4755
Beggie,10,2022,34,53,Recepcion(R=30),25,13.7,20.8,88.88,818,4755
Beggie,10,2022,34,53,Terminado(PT=125),155,13.7,20.8,88.88,818,4755
Beggie,10,2022,34,58,Campo(C=8),15,14.3,19.7,88.46,660,2812
Beggie,10,2022,34,58,Recepcion(R=30),49,14.3,19.7,88.46,660,2812
Beggie,10,2022,34,58,Terminado(PT=125),158,14.3,19.7,88.46,660,2812
Beggie,11,2021,30,31,Campo(C=8),29,16.2,21.7,90.58,762,2905
Beggie,11,2021,30,31,Recepcion(R=30),33,16.2,21.7,90.58,762,2905
Beggie,11,2021,30,31,Terminado(PT=125),198,16.2,21.7,90.58,762,2905
Beggie,11,2021,30,33,Campo(C=8),20,15.7,22.9,91.17,622,2825
Beggie,11,2021,30,33,Recepcion(R=30),24,15.7,22.9,91.17,622,2825
Beggie,11,2021,30,33,Terminado(PT=125),229,15.7,22.9,91.17,622,2825
Beggie,11,2021,30,36,Campo(C=8),22,14.3,22.7,87.5,758,4267
Beggie,11,2021,30,36,Recepcion(R=30),40,14.7,22.25,88.48,641,3556
Beggie,11,2021,30,36,Terminado(PT=125),189,14.7,22.25,88.48,641,3556
Beggie,11,2021,30,37,Campo(C=8),37,15.3,18.4,92.13,156,1038
Beggie,11,2021,30,37,Recepcion(R=30),22,15.3,18.4,92.13,156,1038
Beggie,11,2021,30,37,Terminado(PT=125),203,15.3,18.4,92.13,156,1038
Beggie,11,2022,28,40,Campo(C=8),6,13.8,16.3,90.71,153,971
Beggie,11,2022,28,40,Recepcion(R=30),58,13.8,16.3,90.71,153,971
Beggie,11,2022,28,40,Terminado(PT=125),155,13.8,16.3,90.71,153,971
Beggie,11,2022,28,41,Campo(C=8),5,13.6,17.6,90.92,231,1294
Beggie,11,2022,28,41,Recepcion(R=30),26,13.6,17.6,90.92,231,1294
Beggie,11,2022,28,41,Terminado(PT=125),123,13.6,17.6,90.92,231,1294
Beggie,11,2022,28,43,Campo(C=8),7,14.1,17,89.5,177,1095
Beggie,11,2022,28,43,Recepcion(R=30),29,14.1,17,89.5,177,1095
Beggie,11,2022,28,43,Terminado(PT=125),175,14.1,17,89.5,177,1095
Beggie,11,2022,28,46,Campo(C=8),19,11.7,19.1,89.96,643,4117
Beggie,11,2022,28,46,Recepcion(R=30),32,11.7,19.1,89.96,643,4117
Beggie,11,2022,28,46,Terminado(PT=125),122,11.7,19.1,89.96,643,4117
Beggie,11,2022,28,47,Campo(C=8),11,10.8,18,90.83,605,3206
Beggie,11,2022,28,47,Recepcion(R=30),71,10.8,18,90.83,605,3206
Beggie,11,2022,28,47,Terminado(PT=125),115,10.8,18,90.83,605,3206
Beggie,11,2022,29,31,Campo(C=8),15,12.3,20.2,90.21,576,3411
Beggie,11,2022,29,31,Recepcion(R=30),37,12.3,20.2,90.21,576,3411
Beggie,11,2022,29,31,Terminado(PT=125),160,12.3,20.2,90.21,576,3411
Beggie,11,2022,29,39,Campo(C=8),9,14.2,15.9,92.25,249,1465
Beggie,11,2022,29,39,Recepcion(R=30),48,14.2,15.9,92.25,249,1465
Beggie,11,2022,29,39,Terminado(PT=125),156,14.2,15.9,92.25,249,1465
Beggie,11,2022,29,42,Campo(C=8),6,13.1,20.1,87.63,464,1956
Beggie,11,2022,29,42,Recepcion(R=30),45,13.1,20.1,87.63,464,1956
Beggie,11,2022,29,42,Terminado(PT=125),146,13.1,20.1,87.63,464,1956
Beggie,11,2022,29,46,Campo(C=8),3,12.9,20.5,83.67,669,3452
Beggie,11,2022,29,46,Recepcion(R=30),63,12.9,20.5,83.67,669,3452
Beggie,11,2022,29,46,Terminado(PT=125),126,12.9,20.5,83.67,669,3452
Beggie,11,2022,33,36,Campo(C=8),12,13.91,17.33,93.03,295,1608
Beggie,11,2022,33,36,Recepcion(R=30),32,13.91,17.33,93.03,295,1608
Beggie,11,2022,33,36,Terminado(PT=125),128,13.9,17.3,93.05,293,1598
Beggie,11,2022,33,40,Campo(C=8),13,13.6,20,89.42,538,2622
Beggie,11,2022,33,40,Recepcion(R=30),27,13.6,20,89.42,538,2622
Beggie,11,2022,33,40,Terminado(PT=125),168,13.6,20,89.42,538,2622
Beggie,11,2022,33,57,Recepcion(R=30),24,13.3,20.9,86.71,820,4216
Beggie,11,2022,33,57,Terminado(PT=125),181,13.3,20.9,86.71,820,4216
Beggie,12,2021,31,45,Campo(C=8),19,13.6,21.3,88.25,498,2573
Beggie,12,2021,31,45,Recepcion(R=30),62,13.6,21.3,88.25,498,2573
Beggie,12,2021,31,45,Terminado(PT=125),171,13.6,21.3,88.25,498,2573
Beggie,12,2021,33,39,Campo(C=8),35,14.2,18.4,93.13,332,1726
Beggie,12,2021,33,39,Recepcion(R=30),43,14.2,18.4,93.13,332,1726
Beggie,12,2021,33,39,Terminado(PT=125),121,14.2,18.4,93.13,332,1726
Beggie,12,2021,33,40,Campo(C=8),30,13.7,17.95,93.19,225,1481
Beggie,12,2021,33,40,Recepcion(R=30),50,13.7,17.95,93.19,225,1481
Beggie,12,2021,33,40,Terminado(PT=125),124,13.7,17.95,93.19,225,1481
Beggie,12,2021,33,43,Campo(C=8),22,14.6,21.7,89.29,784,3746
Beggie,12,2021,33,43,Recepcion(R=30),45,14.6,21.7,89.29,784,3746
Beggie,12,2021,33,43,Terminado(PT=125),94,14.6,21.7,89.29,784,3746
Beggie,12,2021,34,33,Recepcion(R=30),35,14.2,17.8,92,313,1622
Beggie,12,2021,34,33,Terminado(PT=125),148,14.2,17.8,92,313,1622
Beggie,12,2021,34,39,Campo(C=8),23,14.1,17.8,90.88,258,1605
Beggie,12,2021,34,39,Recepcion(R=30),46,14.1,17.8,90.88,258,1605
Beggie,12,2021,34,39,Terminado(PT=125),188,14.1,17.8,90.88,258,1605
Beggie,12,2022,21,34,Campo(C=8),11,11.61,22.77,83.04,718,4760
Beggie,12,2022,21,34,Recepcion(R=30),23,11.61,22.77,83.04,718,4760
Beggie,12,2022,21,34,Terminado(PT=125),114,11.61,22.77,83.04,718,4760
Beggie,12,2022,22,35,Campo(C=8),12,10.77,22.11,76.17,697,4732
Beggie,12,2022,22,35,Recepcion(R=30),23,10.77,22.11,76.17,697,4732
Beggie,12,2022,22,35,Terminado(PT=125),72,10.77,22.11,76.17,697,4732
Beggie,12,2022,22,45,Recepcion(R=30),38,12.05,19.38,90.08,468,1690
Beggie,12,2022,22,45,Terminado(PT=125),224,12.05,19.38,90.08,468,1690
Beggie,12,2022,22,48,Campo(C=8),13,10.72,20.33,81.54,713,3850
Beggie,12,2022,22,48,Recepcion(R=30),23,10.72,20.33,81.54,713,3850
Beggie,12,2022,22,48,Terminado(PT=125),111,10.72,20.33,81.54,713,3850
Beggie,12,2022,22,50,Campo(C=8),14,10.94,21.38,74,695,4363
Beggie,12,2022,22,50,Recepcion(R=30),19,10.94,21.38,74,695,4363
Beggie,12,2022,22,50,Terminado(PT=125),141,10.94,21.38,74,695,4363
Beggie,12,2022,28,46,Campo(C=8),9,14.1,17,89.5,177,1095
Beggie,12,2022,28,46,Recepcion(R=30),28,14.1,17,89.5,177,1095
Beggie,12,2022,28,46,Terminado(PT=125),159,14.1,17,89.5,177,1095
Beggie,12,2022,29,37,Campo(C=8),8,13.1,20.1,87.63,464,1956
Beggie,12,2022,29,37,Recepcion(R=30),33,13.1,20.1,87.63,464,1956
Beggie,12,2022,29,37,Terminado(PT=125),131,13.1,20.1,87.63,464,1956
Beggie,12,2022,29,41,Recepcion(R=30),48,13.7,21.2,86.5,784,3793
Beggie,12,2022,29,41,Terminado(PT=125),149,13.7,21.2,86.5,784,3793
Beggie,12,2022,29,46,Campo(C=8),9,12.3,20.2,90.21,576,3411
Beggie,12,2022,29,46,Recepcion(R=30),36,12.3,20.2,90.21,576,3411
Beggie,12,2022,29,46,Terminado(PT=125),102,12.3,20.2,90.21,576,3411
Beggie,12,2022,29,48,Campo(C=8),14,14.2,15.9,92.25,249,1465
Beggie,12,2022,29,48,Recepcion(R=30),81,14.2,15.9,92.25,249,1465
Beggie,12,2022,29,48,Terminado(PT=125),113,14.2,15.9,92.25,249,1465
Beggie,12,2022,29,50,Campo(C=8),19,12.9,20.5,83.67,669,3452
Beggie,12,2022,29,50,Recepcion(R=30),70,12.9,20.5,83.67,669,3452
Beggie,12,2022,29,50,Terminado(PT=125),138,12.9,20.5,83.67,669,3452
Beggie,13,2021,27,40,Campo(C=8),61,16,21.2,89.08,451,2033
Beggie,13,2021,27,40,Recepcion(R=30),32,16,21.2,89.08,451,2033
Beggie,13,2021,27,40,Terminado(PT=125),98,16,21.2,89.08,451,2033
Beggie,13,2021,29,35,Campo(C=8),18,16.5,20.6,86.17,300,1898
Beggie,13,2021,29,35,Recepcion(R=30),21,16.5,20.6,86.17,300,1898
Beggie,13,2021,29,35,Terminado(PT=125),126,16.5,20.6,86.17,300,1898
Beggie,13,2021,30,35,Campo(C=8),23,14.3,22.7,87.5,758,4267
Beggie,13,2021,30,35,Recepcion(R=30),39,14.3,22.7,87.5,758,4267
Beggie,13,2021,30,35,Terminado(PT=125),165,14.3,22.7,87.5,758,4267
Beggie,13,2022,21,32,Campo(C=8),8,11.61,22.77,83.04,718,4760
Beggie,13,2022,21,32,Recepcion(R=30),44,11.61,22.77,83.04,718,4760
Beggie,13,2022,21,32,Terminado(PT=125),74,11.61,22.77,83.04,718,4760
Beggie,13,2022,21,35,Campo(C=8),6,11.77,22.55,86,722,4432
Beggie,13,2022,21,35,Recepcion(R=30),11,11.77,22.55,86,722,4432
Beggie,13,2022,21,35,Terminado(PT=125),152,11.77,22.55,86,722,4432
Beggie,13,2022,22,40,Campo(C=8),9,10.77,22.11,76.17,697,4732
Beggie,13,2022,22,40,Recepcion(R=30),23,10.77,22.11,76.17,697,4732
Beggie,13,2022,22,40,Terminado(PT=125),185,10.77,22.11,76.17,697,4732
Beggie,13,2022,22,44,Campo(C=8),11,10.72,20.33,81.54,713,3850
Beggie,13,2022,22,44,Recepcion(R=30),44,10.72,20.33,81.54,713,3850
Beggie,13,2022,22,44,Terminado(PT=125),127,10.72,20.33,81.54,713,3850
Beggie,13,2022,22,50,Recepcion(R=30),30,10.94,21.38,74,695,4363
Beggie,13,2022,22,50,Terminado(PT=125),174,10.94,21.38,74,695,4363
Beggie,13,2022,28,42,Campo(C=8),7,13.8,16.3,90.71,153,971
Beggie,13,2022,28,42,Recepcion(R=30),87,13.8,16.3,90.71,153,971
Beggie,13,2022,28,42,Terminado(PT=125),153,13.8,16.3,90.71,153,971
Beggie,13,2022,28,43,Campo(C=8),17,13.6,17.6,90.92,231,1294
Beggie,13,2022,28,43,Recepcion(R=30),30,13.6,17.6,90.92,231,1294
Beggie,13,2022,28,43,Terminado(PT=125),124,13.6,17.6,90.92,231,1294
Beggie,13,2022,28,53,Campo(C=8),14,11.7,19.1,89.96,643,4117
Beggie,13,2022,28,53,Recepcion(R=30),20,11.7,19.1,89.96,643,4117
Beggie,13,2022,28,53,Terminado(PT=125),132,11.7,19.1,89.96,643,4117
Beggie,14,2021,26,39,Campo(C=8),24,15.8,18.9,90.92,162,1036
Beggie,14,2021,26,39,Recepcion(R=30),32,15.8,18.9,90.92,162,1036
Beggie,14,2021,26,39,Terminado(PT=125),157,15.8,18.9,90.92,162,1036
Beggie,14,2021,30,34,Recepcion(R=30),31,16.2,21.7,90.58,762,2905
Beggie,14,2021,30,34,Terminado(PT=125),147,16.2,21.7,90.58,762,2905
Beggie,14,2021,30,35,Campo(C=8),17,15.3,18.4,92.13,156,1038
Beggie,14,2021,30,35,Recepcion(R=30),28,15.3,18.4,92.13,156,1038
Beggie,14,2021,30,35,Terminado(PT=125),176,15.3,18.4,92.13,156,1038
Beggie,14,2021,30,36,Recepcion(R=30),40,15.4,22.35,90.32,573,2835
Beggie,14,2021,30,36,Terminado(PT=125),225,15.4,22.35,90.32,573,2835
Beggie,14,2021,31,40,Campo(C=8),23,14.4,18.9,87.42,278,1796
Beggie,14,2021,31,40,Recepcion(R=30),89,14.3,20.29,86.96,445,2342
Beggie,14,2021,31,40,Terminado(PT=125),220,14.3,20.3,86.96,447,2348
Beggie,14,2021,31,42,Campo(C=8),19,15.4,20.3,89.46,319,1814
Beggie,14,2021,31,42,Recepcion(R=30),39,15.4,20.3,89.46,319,1814
Beggie,14,2021,31,42,Terminado(PT=125),247,15.4,20.3,89.46,319,1814
Beggie,14,2021,31,45,Campo(C=8),20,14.35,21.49,87.18,665,3802
Beggie,14,2021,31,45,Recepcion(R=30),31,14.8,21.6,86.54,765,4539
Beggie,14,2021,31,45,Terminado(PT=125),185,14.2,21.45,87.4,632,3556
Beggie,14,2021,32,46,Campo(C=8),23,14.3,20.5,86.29,425,2276
Beggie,14,2021,32,46,Recepcion(R=30),69,14.3,20.5,86.29,425,2276
Beggie,14,2021,32,46,Terminado(PT=125),105,14.3,20.5,86.29,425,2276
Beggie,14,2022,26,38,Campo(C=8),11,12.8,17.5,90,244,1309
Beggie,14,2022,26,38,Recepcion(R=30),47,12.8,17.5,90,244,1309
Beggie,14,2022,26,38,Terminado(PT=125),185,12.8,17.5,90,244,1309
Beggie,14,2022,26,51,Campo(C=8),12,10.8,20.6,86,645,4340
Beggie,14,2022,26,51,Recepcion(R=30),36,10.8,20.6,86,645,4340
Beggie,14,2022,26,51,Terminado(PT=125),217,10.8,20.6,86,645,4340
Beggie,14,2022,26,53,Campo(C=8),22,11.2,20.7,88.71,656,4187
Beggie,14,2022,26,53,Recepcion(R=30),22,11.2,20.7,88.71,656,4187
Beggie,14,2022,26,53,Terminado(PT=125),210,11.2,20.7,88.71,656,4187
Beggie,14,2022,26,66,Recepcion(R=30),42,12.7,19.8,87.67,644,4195
Beggie,14,2022,26,66,Terminado(PT=125),207,12.7,19.8,87.67,644,4195
Beggie,14,2022,27,44,Recepcion(R=30),51,12.2,19.6,89.58,640,4191
Beggie,14,2022,27,44,Terminado(PT=125),129,12.2,19.6,89.58,640,4191
Beggie,14,2022,31,28,Campo(C=8),15,13.4,21,88.04,734,2862
Beggie,14,2022,31,28,Recepcion(R=30),20,13.4,21,88.04,734,2862
Beggie,14,2022,31,28,Terminado(PT=125),80,13.4,21,88.04,734,2862
Beggie,14,2022,31,40,Campo(C=8),15,14.3,20.8,89.46,665,2888
Beggie,14,2022,31,40,Recepcion(R=30),38,14.3,20.8,89.46,665,2888
Beggie,14,2022,31,40,Terminado(PT=125),119,14.3,20.8,89.46,665,2888
Beggie,14,2022,31,43,Campo(C=8),14,14.1,20.9,85.88,603,3722
Beggie,14,2022,31,43,Recepcion(R=30),27,14.1,20.9,85.88,603,3722
Beggie,14,2022,31,43,Terminado(PT=125),77,14.1,20.9,85.88,603,3722
Beggie,14,2022,31,46,Campo(C=8),19,13.9,19.9,91.04,625,2965
Beggie,14,2022,31,46,Recepcion(R=30),36,13.9,19.9,91.04,625,2965
Beggie,14,2022,31,46,Terminado(PT=125),97,13.9,19.9,91.04,625,2965
Beggie,14,2022,31,50,Campo(C=8),10,12.3,21.1,89.88,747,3434
Beggie,14,2022,31,50,Recepcion(R=30),33,12.3,21.1,89.88,747,3434
Beggie,14,2022,31,50,Terminado(PT=125),110,12.3,21.1,89.88,747,3434
Beggie,15,2021,33,38,Campo(C=8),53,13.1,17.3,93.83,200,1294
Beggie,15,2021,33,38,Recepcion(R=30),55,13.1,17.3,93.83,200,1294
Beggie,15,2021,33,38,Terminado(PT=125),194,13.1,17.3,93.83,200,1294
Beggie,15,2021,35,28,Campo(C=8),28,13.5,22.3,89.29,767,3887
Beggie,15,2021,35,28,Recepcion(R=30),46,13.5,22.3,89.29,767,3887
Beggie,15,2021,35,28,Terminado(PT=125),148,13.5,22.3,89.29,767,3887
Beggie,15,2021,35,30,Campo(C=8),26,14,19.2,91.88,380,2214
Beggie,15,2021,35,30,Recepcion(R=30),34,14,19.2,91.88,380,2214
Beggie,15,2021,35,30,Terminado(PT=125),145,14,19.2,91.88,380,2214
Beggie,15,2021,35,43,Campo(C=8),24,14.2,19.2,91.79,436,2075
Beggie,15,2021,35,43,Recepcion(R=30),50,14.2,19.2,91.79,436,2075
Beggie,15,2021,35,43,Terminado(PT=125),130,14.2,19.2,91.79,436,2075
Beggie,15,2022,23,43,Campo(C=8),12,15.05,17.44,91.5,419,2136
Beggie,15,2022,23,43,Recepcion(R=30),19,15.05,17.44,91.5,419,2136
Beggie,15,2022,23,43,Terminado(PT=125),148,15.05,17.44,91.5,419,2136
Beggie,15,2022,24,40,Recepcion(R=30),14,10,21.5,86.38,683,4506
Beggie,15,2022,24,40,Terminado(PT=125),245,10,21.5,86.38,683,4506
Beggie,15,2022,24,41,Campo(C=8),11,13.8,17.8,90.83,210,1366
Beggie,15,2022,24,41,Recepcion(R=30),33,13.8,17.8,90.83,210,1366
Beggie,15,2022,24,41,Terminado(PT=125),120,13.8,17.8,90.83,210,1366
Beggie,15,2022,24,51,Campo(C=8),23,9.8,20.9,84.63,674,4574
Beggie,15,2022,24,51,Recepcion(R=30),29,9.8,20.9,84.63,674,4574
Beggie,15,2022,24,51,Terminado(PT=125),126,9.8,20.9,84.63,674,4574
Beggie,15,2022,24,55,Campo(C=8),18,12.4,19.3,84.58,661,4137
Beggie,15,2022,24,55,Recepcion(R=30),47,12.4,19.3,84.58,661,4137
Beggie,15,2022,24,55,Terminado(PT=125),135,12.4,19.3,84.58,661,4137
Beggie,15,2022,30,38,Campo(C=8),13,12.4,22.2,86.04,719,3938
Beggie,15,2022,30,38,Recepcion(R=30),53,12.4,22.2,86.04,719,3938
Beggie,15,2022,30,38,Terminado(PT=125),116,12.4,22.2,86.04,719,3938
Beggie,15,2022,30,42,Campo(C=8),17,11.2,21.4,85.96,810,5094
Beggie,15,2022,30,42,Recepcion(R=30),52,11.2,21.4,85.96,810,5094
Beggie,15,2022,30,42,Terminado(PT=125),139,11.2,21.4,85.96,810,5094
Beggie,15,2022,30,45,Campo(C=8),12,12.6,21.5,87.71,666,3127
Beggie,15,2022,30,45,Recepcion(R=30),97,12.6,21.5,87.71,666,3127
Beggie,15,2022,30,45,Terminado(PT=125),151,12.6,21.5,87.71,666,3127
Beggie,15,2022,31,50,Recepcion(R=30),27,14.3,20.8,89.46,665,2888
Beggie,15,2022,31,50,Terminado(PT=125),143,14.3,20.8,89.46,665,2888
Beggie,15,2022,31,55,Campo(C=8),18,12.3,21.1,89.88,747,3434
Beggie,15,2022,31,55,Recepcion(R=30),40,12.3,21.1,89.88,747,3434
Beggie,15,2022,31,55,Terminado(PT=125),82,12.3,21.1,89.88,747,3434
Beggie,16,2021,24,35,Recepcion(R=30),35,16.4,21.85,89.63,527,2828
Beggie,16,2021,24,35,Terminado(PT=125),170,16.4,21.85,89.63,527,2828
Beggie,16,2021,24,37,Campo(C=8),25,16.2,18.7,93.96,126,908
Beggie,16,2021,24,37,Recepcion(R=30),33,16.2,18.7,93.96,126,908
Beggie,16,2021,24,37,Terminado(PT=125),157,16.2,18.7,93.96,126,908
Beggie,16,2021,24,40,Campo(C=8),19,16,18.7,91.79,126,1018
Beggie,16,2021,24,40,Recepcion(R=30),50,16,18.7,91.79,126,1018
Beggie,16,2021,24,40,Terminado(PT=125),160,16,18.7,91.79,126,1018
Beggie,16,2021,32,44,Recepcion(R=30),48,14.8,21.8,88.75,673,4319
Beggie,16,2021,32,44,Terminado(PT=125),193,14.8,21.8,88.75,673,4319
Beggie,16,2021,34,30,Campo(C=8),26,14.2,17.8,92,313,1622
Beggie,16,2021,34,30,Recepcion(R=30),47,14.2,17.8,92,313,1622
Beggie,16,2021,34,30,Terminado(PT=125),151,14.2,17.8,92,313,1622
Beggie,16,2021,34,34,Campo(C=8),26,13.6,18.2,92.29,305,1587
Beggie,16,2021,34,34,Recepcion(R=30),43,13.6,18.2,92.29,305,1587
Beggie,16,2021,34,34,Terminado(PT=125),168,13.6,18.2,92.29,305,1587
Beggie,16,2021,34,38,Campo(C=8),25,14.1,17.8,90.88,258,1605
Beggie,16,2021,34,38,Terminado(PT=125),125,14.1,17.8,90.88,258,1605
Beggie,16,2022,22,42,Campo(C=8),12,12.05,19.38,90.08,468,1690
Beggie,16,2022,22,42,Recepcion(R=30),32,12.05,19.38,90.08,468,1690
Beggie,16,2022,22,42,Terminado(PT=125),159,12.05,19.38,90.08,468,1690
Beggie,16,2022,22,45,Recepcion(R=30),10,10.94,21.38,74,695,4363
Beggie,16,2022,22,45,Terminado(PT=125),159,10.94,21.38,74,695,4363
Beggie,16,2022,22,46,Campo(C=8),12,13.69,19.41,90.46,476,2508
Beggie,16,2022,22,46,Recepcion(R=30),26,13.69,19.41,90.46,476,2508
Beggie,16,2022,22,46,Terminado(PT=125),185,13.69,19.41,90.46,476,2508
Beggie,16,2022,23,43,Campo(C=8),18,14.72,19,90.96,279,1626
Beggie,16,2022,23,43,Recepcion(R=30),19,14.72,19,90.96,279,1626
Beggie,16,2022,23,43,Terminado(PT=125),79,14.72,19,90.96,279,1626
Beggie,16,2022,29,41,Campo(C=8),10,13.7,21.2,86.5,784,3793
Beggie,16,2022,29,41,Recepcion(R=30),36,13.7,21.2,86.5,784,3793
Beggie,16,2022,29,41,Terminado(PT=125),153,13.7,21.2,86.5,784,3793
Beggie,16,2022,29,44,Campo(C=8),14,13.8,19.6,88.08,390,2359
Beggie,16,2022,29,44,Recepcion(R=30),45,13.8,19.6,88.08,390,2359
Beggie,16,2022,29,44,Terminado(PT=125),83,13.8,19.6,88.08,390,2359
Beggie,16,2022,30,33,Campo(C=8),16,14.5,22,88.79,815,3568
Beggie,16,2022,30,33,Recepcion(R=30),45,14.5,22,88.79,815,3568
Beggie,16,2022,30,33,Terminado(PT=125),146,14.5,22,88.79,815,3568
Beggie,16,2022,30,35,Campo(C=8),19,14.2,19.3,92.13,371,1703
Beggie,16,2022,30,35,Recepcion(R=30),37,14.2,19.3,92.13,371,1703
Beggie,16,2022,30,35,Terminado(PT=125),162,14.2,19.3,92.13,371,1703
Beggie,16,2022,30,39,Campo(C=8),14,14.3,17.2,92.04,218,1443
Beggie,16,2022,30,39,Recepcion(R=30),33,14.3,17.2,92.04,218,1443
Beggie,16,2022,30,39,Terminado(PT=125),144,14.3,17.2,92.04,218,1443
Beggie,16,2022,30,46,Campo(C=8),12,13.6,20.6,90.83,477,2392
Beggie,16,2022,30,46,Recepcion(R=30),30,13.6,20.6,90.83,477,2392
Beggie,16,2022,30,46,Terminado(PT=125),87,13.6,20.6,90.83,477,2392
Beggie,17,2021,31,40,Recepcion(R=30),73,14.4,18.9,87.42,278,1796
Beggie,17,2021,33,33,Campo(C=8),40,13.1,17.3,93.83,200,1294
Beggie,17,2021,33,33,Recepcion(R=30),46,13.1,17.3,93.83,200,1294
Beggie,17,2021,33,33,Terminado(PT=125),195,13.1,17.3,93.83,200,1294
Beggie,17,2021,33,36,Campo(C=8),25,14.3,18.6,92.54,249,1669
Beggie,17,2021,33,36,Recepcion(R=30),66,14.3,18.6,92.54,249,1669
Beggie,17,2021,33,36,Terminado(PT=125),121,14.3,18.6,92.54,249,1669
Beggie,17,2021,33,42,Campo(C=8),31,14.4,20.05,91.21,558,2736
Beggie,17,2021,33,42,Recepcion(R=30),49,14.4,20.05,91.21,558,2736
Beggie,17,2021,33,42,Terminado(PT=125),147,14.4,20.05,91.21,558,2736
Beggie,17,2021,34,35,Campo(C=8),34,14.1,17.8,90.88,258,1605
Beggie,17,2021,34,35,Recepcion(R=30),43,14.1,17.8,90.88,258,1605
Beggie,17,2021,34,35,Terminado(PT=125),165,14.1,17.8,90.88,258,1605
Beggie,17,2022,29,31,Campo(C=8),6,13.8,19.6,88.08,390,2359
Beggie,17,2022,29,31,Recepcion(R=30),41,13.8,19.6,88.08,390,2359
Beggie,17,2022,29,31,Terminado(PT=125),143,13.8,19.6,88.08,390,2359
Beggie,17,2022,29,44,Campo(C=8),5,13.4,20.65,87.07,624,2875
Beggie,17,2022,29,44,Recepcion(R=30),49,13.4,20.65,87.07,624,2875
Beggie,17,2022,29,44,Terminado(PT=125),138,13.4,20.65,87.07,624,2875
Beggie,17,2022,29,46,Recepcion(R=30),60,12.9,20.5,83.67,669,3452
Beggie,17,2022,29,46,Terminado(PT=125),155,12.9,20.5,83.67,669,3452
Beggie,17,2022,30,39,Campo(C=8),7,14.5,22,88.79,815,3568
Beggie,17,2022,30,39,Recepcion(R=30),56,14.05,21.3,89.81,646,2980
Beggie,17,2022,30,39,Terminado(PT=125),124,14.05,21.3,89.81,646,2980
Beggie,17,2022,30,42,Campo(C=8),6,14.2,19.3,92.13,371,1703
Beggie,17,2022,30,42,Recepcion(R=30),36,14.2,19.3,92.13,371,1703
Beggie,17,2022,30,42,Terminado(PT=125),157,14.2,19.3,92.13,371,1703
Beggie,17,2022,31,39,Recepcion(R=30),28,13.9,21.3,87.29,741,3960
Beggie,17,2022,31,39,Terminado(PT=125),83,13.9,21.3,87.29,741,3960
Beggie,17,2022,34,49,Campo(C=8),8,13.8,19.5,89.54,797,2986
Beggie,17,2022,34,49,Recepcion(R=30),48,13.8,19.5,89.54,797,2986
Beggie,17,2022,34,49,Terminado(PT=125),155,13.8,19.5,89.54,797,2986
Beggie,17,2022,35,36,Campo(C=8),12,13.9,19.8,88.29,378,1966
Beggie,17,2022,35,36,Recepcion(R=30),54,13.9,19.8,88.29,378,1966
Beggie,17,2022,35,36,Terminado(PT=125),109,13.9,19.8,88.29,378,1966
Beggie,17,2022,35,38,Campo(C=8),16,13.9,21.1,86.92,726,3612
Beggie,17,2022,35,38,Recepcion(R=30),36,13.9,21.1,86.92,726,3612
Beggie,17,2022,35,38,Terminado(PT=125),264,13.9,21.1,86.92,726,3612
Beggie,17,2022,35,45,Campo(C=8),21,14.4,20.4,86.29,681,3166
Beggie,17,2022,35,45,Recepcion(R=30),38,14.4,20.4,86.29,681,3166
Beggie,17,2022,35,45,Terminado(PT=125),155,14.4,20.4,86.29,681,3166
Beggie,18,2021,32,40,Recepcion(R=30),25,14.6,21.8,86.38,758,4636
Beggie,18,2021,32,40,Terminado(PT=125),152,14.6,21.8,86.38,758,4636
Beggie,18,2021,34,28,Recepcion(R=30),26,13.8,20.4,90.33,796,4057
Beggie,18,2021,34,28,Terminado(PT=125),117,13.8,20.4,90.33,796,4057
Beggie,18,2021,34,33,Campo(C=8),32,13.6,19.8,90.08,429,2097
Beggie,18,2021,34,33,Recepcion(R=30),26,13.6,19.8,90.08,429,2097
